539	-97.726219	0.000006	905.660400
540	-99.128006	0.000004	1157.232788
541	-97.578987	0.000006	1308.176147
542	-96.909515	0.000007	1308.176147
543	-97.165062	0.000006	1408.805054
544	-97.436584	0.000006	1207.547241
545	-98.732918	0.000004	1207.547241
546	-97.436584	0.000006	1408.805054
547	-95.537788	0.000009	1911.949585
548	-86.362297	0.000031	1911.949585
549	-57.027180	0.000757	2364.780029
550	-80.898232	0.000066	2616.352295
551	-88.548088	0.000026	2465.408691
552	-88.052673	0.000028	2867.924561
553	-89.339897	0.000023	2716.981201
554	-80.763557	0.000067	3018.867920
555	-71.127388	0.000217	4226.415039
556	-56.233135	0.001179	2012.578735
557	-49.559101	0.002894	553.459106
558	-49.340229	0.002837	2515.723145
559	-42.060261	0.006258	3119.496826
560	-28.499657	0.031385	754.716980
561	-40.930737	0.007898	1056.603760
562	-46.570862	0.003966	251.572342
563	-55.108906	0.001395	805.031433
564	-59.744240	0.000906	603.773621
565	-57.383018	0.001147	452.830200
566	-59.110668	0.000895	2968.553467
567	-44.821861	0.003935	3169.811279
568	-50.945198	0.002078	2213.836426
569	-41.652134	0.006646	553.459106
570	-33.581009	0.015861	654.088074
571	-32.673622	0.016097	553.459106
572	-32.568527	0.015443	654.088074
573	-33.686779	0.013073	754.716980
574	-36.067341	0.011766	553.459106
575	-43.678921	0.005036	805.031433
576	-44.540455	0.004264	704.402527
577	-44.945694	0.004412	503.144684
578	-45.534760	0.003969	553.459106
579	-43.989731	0.004761	301.886810
580	-43.250641	0.005210	553.459106
581	-43.125210	0.005494	503.144684
582	-41.778481	0.006664	301.886810
583	-41.990337	0.006087	553.459106
584	-41.904133	0.006193	955.974792
585	-44.593102	0.004659	503.144684
586	-46.401424	0.003877	1509.433960
587	-40.922745	0.007089	3320.754883
588	-42.018959	0.006184	4025.157471
589	-41.304600	0.006633	3169.811279
590	-44.205154	0.004941	1911.949585
591	-41.059364	0.007003	704.402527
592	-38.052826	0.009179	955.974792
593	-33.703575	0.014633	1006.289368
594	-34.651936	0.012952	1257.861572
595	-36.244976	0.010760	1408.805054
596	-36.994568	0.010302	704.402527
597	-39.609474	0.007971	1006.289368
598	-43.731461	0.004939	855.345886
599	-49.258816	0.002859	1006.289368
600	-53.728210	0.001700	2515.723145
601	-51.582901	0.002101	4427.672852
602	-50.378006	0.002497	4327.043945
603	-51.240398	0.002233	4176.100586
604	-50.404610	0.002387	3874.213867
605	-52.054962	0.001995	4477.987305
606	-51.730312	0.002048	4176.100586
607	-51.291821	0.002263	3874.213867
608	-57.190334	0.001103	3874.213867
609	-57.502289	0.001084	2415.094482
610	-41.039196	0.006790	352.201263
611	-36.035141	0.012381	704.402527
612	-33.243397	0.016862	1308.176147
613	-34.925571	0.014121	955.974792
614	-34.923965	0.013058	1106.918213
615	-35.497173	0.011551	1358.490601
616	-35.530544	0.012492	955.974792
617	-37.411526	0.010251	1408.805054
618	-41.216072	0.006695	1257.861572
619	-45.567265	0.003913	704.402527
620	-47.372688	0.003364	704.402527
